,source,device,OS,test,price,booked,state,date_month,date_month_day
76012,Unknown,desktop,windows,0,199,1,NY,June,Fri
76070,Adwords,desktop,windows,0,199,1,PA,June,Sat
76084,Bing,desktop,windows,0,199,1,PA,April,Thu
76100,Unknown,mobile,android,0,199,1,NY,June,Mon
76106,Facebook,mobile,iOS,0,199,1,NJ,June,Sun
76193,Adwords,mobile,iOS,1,299,1,NY,May,Wed
76214,Adwords,mobile,iOS,1,299,1,PA,July,Sat
76216,Adwords,mobile,iOS,0,199,1,NJ,May,Fri
76236,Google,desktop,windows,0,199,1,NY,April,Wed
76252,Google,mobile,iOS,1,299,1,PA,,
76364,Google,mobile,android,0,199,1,NY,June,Mon
76375,Google,desktop,mac,0,199,1,PA,June,Fri
76433,Unknown,mobile,iOS,1,299,1,NY,April,Wed
76538,Unknown,mobile,iOS,0,199,1,NJ,June,Thu
76561,Facebook,mobile,android,1,299,1,NJ,May,Tue
76586,Facebook,mobile,iOS,0,199,1,PA,April,Thu
76621,Unknown,mobile,android,1,299,1,PA,June,Mon
76704,Facebook,mobile,iOS,0,199,1,NY,June,Wed
76718,Unknown,desktop,windows,0,199,1,NY,June,Fri
76730,Unknown,mobile,android,0,199,1,NJ,April,Wed
76762,Adwords,desktop,windows,0,199,1,NY,June,Sun
76793,Facebook,mobile,android,0,199,1,NJ,April,Tue
77177,Unknown,desktop,windows,0,199,1,NY,May,Tue
77286,Unknown,mobile,iOS,0,199,1,NY,May,Mon
77314,Facebook,desktop,mac,0,199,1,PA,June,Thu
77468,Bing,desktop,windows,0,199,1,NJ,April,Thu
77550,Google,desktop,windows,0,199,1,NY,May,Thu
77675,Facebook,mobile,android,0,199,1,PA,May,Wed
77723,Google,desktop,windows,0,199,1,NY,June,Mon
77804,Adwords,desktop,mac,1,299,1,NJ,,
77884,Adwords,desktop,windows,0,199,1,PA,May,Thu
77887,Unknown,mobile,iOS,0,199,1,PA,June,Wed
78111,Unknown,mobile,android,1,299,1,NY,April,Sat
78130,Facebook,desktop,mac,0,199,1,NJ,May,Thu
78178,Facebook,mobile,android,0,199,1,PA,April,Mon
78186,Facebook,mobile,iOS,0,199,1,NY,April,Tue
78232,Google,desktop,windows,0,199,1,PA,May,Sun
78257,Facebook,desktop,mac,0,199,1,NJ,June,Tue
78321,Bing,desktop,windows,1,299,1,NY,May,Wed
78336,Unknown,desktop,windows,0,199,1,PA,April,Fri
78353,Unknown,desktop,windows,1,299,1,PA,May,Tue
78428,Google,mobile,iOS,0,199,1,PA,June,Wed
78468,Google,mobile,android,0,199,1,NY,May,Wed
78582,Unknown,desktop,windows,1,299,1,NY,June,Sun
78674,Facebook,mobile,other,1,299,1,NY,,
78729,Google,mobile,android,0,199,1,PA,May,Thu
78739,Unknown,mobile,android,0,199,1,NY,May,Mon
78781,Google,desktop,mac,0,299,1,PA,May,Sun
78851,Adwords,desktop,mac,0,199,1,NJ,April,Fri
78868,Unknown,desktop,windows,0,199,1,PA,May,Sun
78939,Facebook,mobile,android,0,199,1,PA,May,Wed
78992,Facebook,desktop,windows,0,199,1,NJ,May,Mon
79216,Adwords,mobile,android,0,199,1,PA,June,Tue
79388,Unknown,desktop,windows,1,299,1,NY,June,Sat
79396,Adwords,desktop,mac,0,199,1,NY,April,Sat
79407,Unknown,desktop,windows,0,199,1,PA,April,Tue
79424,Unknown,desktop,windows,0,199,1,NY,May,Sat
79434,Adwords,mobile,android,0,199,1,NJ,April,Mon
79519,Facebook,mobile,android,0,199,1,PA,June,Mon
79561,Adwords,mobile,iOS,0,199,1,NY,June,Sat
79578,Adwords,mobile,android,0,199,1,PA,June,Fri
79580,Unknown,desktop,windows,0,199,1,NJ,June,Sun
79720,Google,mobile,iOS,0,199,1,PA,May,Tue
79749,Facebook,mobile,android,1,299,1,PA,June,Mon
79786,Google,desktop,windows,0,199,1,NY,May,Wed
79868,Google,mobile,iOS,0,199,1,NY,May,Wed
79969,Facebook,desktop,windows,0,199,1,NJ,April,Mon
79987,Facebook,mobile,android,0,199,1,PA,May,Wed
80017,Facebook,mobile,iOS,1,299,1,NJ,June,Mon
80029,Adwords,mobile,iOS,1,299,1,NY,,
80105,Unknown,mobile,android,0,299,1,NY,May,Fri
80114,Facebook,desktop,mac,1,299,1,NJ,April,Wed
80138,Unknown,desktop,windows,1,299,1,PA,May,Sat
80256,Google,desktop,mac,1,299,1,NJ,May,Wed
80288,Facebook,desktop,windows,0,199,1,PA,May,Tue
80301,Facebook,mobile,iOS,1,299,1,NJ,May,Sat
80313,Unknown,desktop,mac,1,299,1,NY,April,Sat
80345,Facebook,mobile,iOS,0,199,1,NJ,June,Fri
80578,Facebook,desktop,windows,0,199,1,PA,April,Fri
80580,Google,mobile,android,1,299,1,NY,April,Thu
80609,Unknown,mobile,iOS,0,199,1,NY,April,Thu
80629,Adwords,mobile,iOS,1,299,1,NJ,May,Mon
80635,Facebook,mobile,android,1,299,1,NJ,May,Sun
80644,Unknown,mobile,iOS,0,199,1,PA,April,Mon
80709,Google,mobile,iOS,0,199,1,NY,April,Tue
80847,Google,mobile,iOS,1,299,1,PA,June,Thu
80988,Facebook,mobile,other,0,199,1,PA,April,Mon
81031,Adwords,desktop,windows,0,199,1,NJ,June,Thu
81131,Facebook,mobile,iOS,0,199,1,NY,May,Tue
81378,Facebook,desktop,mac,0,199,1,NY,April,Fri
81382,Facebook,mobile,android,0,199,1,PA,April,Tue
81402,Facebook,desktop,windows,1,299,1,PA,May,Sun
81405,Unknown,desktop,windows,1,299,1,NY,May,Fri
81445,Adwords,desktop,mac,0,199,1,NY,April,Wed
81608,Facebook,mobile,iOS,1,299,1,PA,June,Fri
81680,Facebook,desktop,mac,0,199,1,NY,June,Thu
81738,Google,mobile,iOS,0,199,1,NY,May,Wed
81854,Facebook,desktop,windows,1,299,1,NY,May,Mon
81871,Unknown,mobile,iOS,0,199,1,PA,May,Tue
81884,Facebook,mobile,iOS,0,199,1,PA,May,Wed
82084,Facebook,desktop,mac,1,299,1,PA,April,Tue
82116,Facebook,desktop,mac,0,199,1,NJ,April,Wed
82201,Google,desktop,windows,0,199,1,NY,May,Thu
82203,Facebook,mobile,iOS,0,199,1,PA,May,Mon
82210,Google,desktop,windows,1,299,1,NY,June,Sun
82232,Google,mobile,android,0,199,1,PA,June,Tue
82254,Bing,mobile,iOS,0,199,1,PA,May,Mon
82261,Facebook,mobile,iOS,0,199,1,NY,June,Thu
82298,Unknown,desktop,windows,0,199,1,NJ,May,Tue
82304,Adwords,mobile,iOS,0,199,1,NY,June,Thu
82384,Facebook,mobile,other,1,299,1,NY,April,Mon
82404,Facebook,desktop,windows,0,199,1,PA,April,Wed
82408,Unknown,desktop,windows,1,299,1,PA,June,Sun
82513,Google,desktop,windows,0,199,1,NY,May,Mon
82519,Other,mobile,iOS,0,199,1,PA,May,Wed
82598,Facebook,desktop,windows,0,199,1,NY,June,Fri
82625,Google,desktop,windows,1,299,1,NY,April,Tue
82661,Google,desktop,mac,0,199,1,NY,May,Thu
82669,Google,mobile,iOS,1,299,1,NY,June,Tue
82694,Unknown,mobile,android,0,199,1,NY,May,Mon
82739,Adwords,mobile,other,0,199,1,NY,June,Thu
82805,Facebook,desktop,mac,0,199,1,NY,April,Sun
82825,Adwords,mobile,iOS,0,199,1,NY,June,Sun
82849,Google,desktop,windows,0,199,1,NJ,May,Sat
82854,Adwords,desktop,windows,0,199,1,NY,May,Sun
82925,Facebook,desktop,windows,1,299,1,NY,April,Tue
82935,Google,desktop,windows,0,199,1,NY,April,Sat
83096,Adwords,desktop,windows,0,199,1,NY,June,Thu
83107,Google,desktop,windows,0,199,1,PA,April,Wed
83119,Facebook,mobile,iOS,0,199,1,NY,April,Mon
83217,Google,desktop,windows,0,199,1,NY,May,Thu
83223,Other,desktop,windows,1,299,1,PA,April,Sun
83327,Unknown,desktop,windows,1,299,1,NY,June,Mon
83347,Google,desktop,mac,0,199,1,PA,April,Thu
83531,Unknown,mobile,iOS,1,299,1,NY,April,Fri
83569,Unknown,mobile,android,0,199,1,NY,April,Mon
83617,Facebook,desktop,mac,0,199,1,NJ,May,Mon
83671,Adwords,desktop,windows,0,199,1,NY,April,Fri
83699,Unknown,desktop,windows,0,199,1,NY,April,Wed
83739,Adwords,mobile,iOS,1,299,1,PA,April,Sun
83787,Facebook,desktop,windows,0,199,1,PA,,
83817,Adwords,mobile,android,0,199,1,NY,June,Thu
83876,Google,mobile,iOS,0,199,1,NJ,June,Sun
83912,Unknown,mobile,iOS,0,199,1,NY,May,Tue
83918,Facebook,desktop,windows,0,199,1,PA,May,Sun
83960,Facebook,desktop,windows,1,299,1,NY,June,Thu
84187,Facebook,desktop,windows,0,199,1,NY,May,Mon
84228,Adwords,desktop,windows,1,299,1,NJ,April,Mon
84247,Adwords,desktop,windows,0,199,1,PA,June,Fri
84274,Facebook,mobile,iOS,1,299,1,PA,May,Tue
84276,Facebook,mobile,iOS,0,199,1,PA,June,Sun
84289,Facebook,desktop,linux,0,199,1,NY,May,Wed
84325,Google,mobile,iOS,0,199,1,PA,April,Fri
84349,Adwords,mobile,android,0,199,1,NJ,April,Thu
84526,Unknown,desktop,windows,0,199,1,NJ,April,Tue
84542,Facebook,desktop,windows,0,199,1,NJ,April,Sun
84583,Google,mobile,iOS,0,199,1,NJ,April,Sun
84588,Google,desktop,windows,0,199,1,NY,April,Wed
84643,Google,mobile,iOS,1,299,1,NJ,April,Wed
84712,Facebook,mobile,iOS,0,199,1,PA,May,Wed
84800,Bing,mobile,iOS,0,199,1,NY,May,Sun
84802,Google,desktop,mac,0,199,1,PA,May,Fri
84840,Unknown,mobile,android,0,199,1,PA,April,Tue
84931,Google,mobile,iOS,0,199,1,NY,April,Mon
85003,Unknown,mobile,android,0,199,1,NY,April,Tue
85042,Bing,mobile,iOS,1,299,1,PA,April,Wed
85046,Facebook,mobile,other,0,199,1,PA,April,Tue
85070,Facebook,mobile,iOS,0,199,1,PA,June,Sun
85162,Other,mobile,iOS,0,199,1,NY,May,Wed
85167,Google,desktop,windows,1,299,1,PA,June,Fri
85169,Google,mobile,android,1,299,1,NY,June,Tue
85198,Google,desktop,windows,0,199,1,NJ,June,Thu
85243,Google,desktop,mac,0,199,1,NJ,June,Thu
85307,Facebook,mobile,iOS,0,199,1,NJ,June,Sun
85341,Facebook,desktop,mac,0,199,1,PA,May,Fri
85362,Unknown,mobile,iOS,1,299,1,NY,May,Sun
85377,Unknown,mobile,iOS,0,199,1,PA,April,Sun
85401,Adwords,desktop,windows,1,299,1,NJ,April,Sun
85403,Adwords,mobile,iOS,0,199,1,NY,April,Wed
85480,Facebook,mobile,iOS,0,199,1,NY,June,Sun
85481,Google,desktop,windows,0,199,1,NJ,June,Tue
85516,Unknown,desktop,mac,0,199,1,NY,June,Fri
85628,Unknown,mobile,iOS,0,199,1,NY,June,Wed
85654,Bing,mobile,other,1,299,1,PA,June,Thu
85725,Adwords,desktop,windows,1,299,1,PA,June,Fri
85817,Adwords,mobile,iOS,0,199,1,NY,June,Thu
85868,Unknown,mobile,android,0,199,1,NY,June,Tue
85883,Google,mobile,android,1,299,1,NY,May,Thu
85940,Facebook,desktop,windows,0,199,1,NY,May,Wed
85960,Unknown,desktop,mac,0,199,1,NJ,June,Sun
86004,Facebook,mobile,iOS,0,199,1,PA,April,Thu
86009,Facebook,mobile,android,0,199,1,PA,June,Tue
86034,Unknown,mobile,iOS,0,199,1,NY,June,Wed
86109,Google,desktop,windows,0,199,1,NY,May,Tue
86133,Facebook,desktop,windows,0,199,1,PA,May,Thu
86160,Google,mobile,iOS,1,299,1,NJ,April,Wed
86219,Unknown,desktop,windows,0,199,1,NY,May,Thu
86392,Google,mobile,android,0,199,1,PA,May,Mon
86417,Facebook,mobile,iOS,0,199,1,PA,May,Wed
86431,Adwords,mobile,android,0,199,1,NJ,April,Sun
86452,Facebook,mobile,iOS,1,299,1,NY,May,Sun
86472,Google,mobile,iOS,0,199,1,PA,June,Sat
86588,Unknown,mobile,iOS,1,299,1,PA,April,Fri
86692,Unknown,desktop,windows,0,199,1,NY,May,Sun
86725,Unknown,mobile,other,0,199,1,NJ,April,Sat
86743,Other,mobile,iOS,0,199,1,NY,April,Tue
86787,Unknown,mobile,other,1,299,1,PA,April,Tue
86801,Google,desktop,windows,1,299,1,NY,April,Sun
86815,Facebook,desktop,windows,0,199,1,PA,June,Thu
86827,Unknown,desktop,windows,0,199,1,PA,April,Thu
86892,Bing,desktop,mac,1,299,1,NY,May,Mon
86896,Adwords,mobile,iOS,0,199,1,NY,June,Tue
86972,Google,desktop,windows,0,199,1,NJ,June,Sat
87019,Adwords,desktop,windows,0,199,1,NY,,
87074,Unknown,mobile,iOS,0,199,1,NJ,May,Thu
87090,Facebook,desktop,windows,0,199,1,NJ,May,Sun
87107,Facebook,desktop,windows,0,199,1,PA,May,Tue
87171,Google,desktop,mac,0,199,1,NY,June,Wed
87188,Adwords,desktop,windows,0,199,1,NY,April,Sat
87270,Unknown,mobile,iOS,1,299,1,PA,April,Sun
87302,Adwords,mobile,iOS,0,199,1,PA,June,Thu
87369,Unknown,desktop,windows,1,299,1,NJ,June,Wed
87420,Adwords,desktop,windows,1,299,1,NJ,June,Thu
87426,Adwords,mobile,iOS,1,299,1,NJ,April,Wed
87433,Adwords,desktop,windows,0,199,1,NY,May,Tue
87514,Facebook,mobile,iOS,1,299,1,NJ,June,Wed
87591,Google,desktop,windows,0,199,1,NY,,
87622,Unknown,mobile,android,1,299,1,NY,April,Sun
87654,Adwords,mobile,iOS,1,299,1,NY,June,Sat
87670,Bing,mobile,iOS,0,199,1,NJ,June,Thu
87735,Adwords,mobile,iOS,1,299,1,PA,April,Mon
87783,Unknown,mobile,android,1,299,1,PA,June,Fri
87985,Unknown,desktop,windows,0,199,1,PA,April,Tue
88063,Unknown,mobile,android,0,199,1,NY,June,Tue
88249,Facebook,mobile,iOS,1,299,1,NY,June,Sat
88366,Facebook,mobile,android,0,199,1,NY,June,Mon
88384,Facebook,mobile,android,1,299,1,NJ,May,Thu
88404,Facebook,mobile,iOS,0,199,1,NY,May,Thu
88422,Facebook,mobile,iOS,0,199,1,NY,June,Fri
88439,Bing,mobile,iOS,0,199,1,NY,May,Mon
88540,Facebook,mobile,android,0,199,1,PA,May,Sat
88573,Unknown,mobile,iOS,1,299,1,NY,April,Tue
88596,Other,mobile,other,1,299,1,NY,April,Wed
88653,Unknown,mobile,android,1,299,1,PA,May,Thu
88727,Adwords,mobile,iOS,0,199,1,PA,May,Tue
88732,Facebook,desktop,windows,0,199,1,NY,April,Sun
88738,Facebook,mobile,iOS,1,299,1,NJ,April,Thu
88847,Adwords,mobile,iOS,0,199,1,NY,May,Thu
88852,Google,mobile,android,0,199,1,PA,April,Wed
88957,Adwords,desktop,windows,0,199,1,NJ,May,Sat
88986,Google,mobile,iOS,0,199,1,NY,April,Fri
89000,Other,desktop,windows,0,199,1,NY,May,Sun
89165,Google,desktop,mac,0,199,1,PA,May,Wed
89189,Facebook,mobile,iOS,1,299,1,PA,April,Sat
89196,Facebook,mobile,iOS,1,299,1,NY,,
89236,Facebook,desktop,windows,1,299,1,NY,April,Mon
89275,Unknown,mobile,iOS,0,199,1,NJ,June,Fri
89484,Bing,desktop,windows,1,299,1,PA,June,Wed
89504,Unknown,mobile,android,1,299,1,NY,June,Fri
89558,Facebook,desktop,windows,1,299,1,PA,April,Fri
89588,Facebook,mobile,android,1,299,1,PA,April,Thu
89744,Facebook,mobile,iOS,0,199,1,NY,April,Sun
89766,Adwords,mobile,iOS,0,199,1,NJ,May,Sun
89777,Facebook,desktop,windows,1,299,1,PA,June,Wed
89790,Google,desktop,mac,1,299,1,PA,June,Tue
89861,Google,desktop,windows,1,299,1,PA,May,Mon
89881,Unknown,mobile,android,1,299,1,PA,June,Tue
89921,Adwords,desktop,windows,0,199,1,NJ,,
89928,Google,mobile,iOS,1,299,1,NY,May,Mon
89951,Adwords,desktop,mac,0,199,1,NY,May,Fri
90024,Google,mobile,iOS,1,299,1,NY,May,Mon
90109,Google,desktop,mac,0,199,1,PA,June,Mon
90139,Google,desktop,windows,0,199,1,PA,May,Sun
90157,Unknown,desktop,windows,0,199,1,NY,June,Thu
90181,Adwords,desktop,windows,1,299,1,PA,June,Sun
90359,Google,mobile,iOS,1,299,1,NY,May,Mon
90408,Facebook,desktop,mac,0,199,1,NY,May,Tue
90564,Unknown,mobile,android,0,199,1,PA,April,Wed
90670,Facebook,desktop,windows,1,299,1,NJ,,
90684,Facebook,mobile,iOS,0,199,1,NY,April,Sat
90715,Adwords,mobile,iOS,0,199,1,NY,April,Wed
90719,Facebook,mobile,iOS,0,199,1,PA,April,Mon
90867,Facebook,desktop,mac,0,199,1,NY,June,Sun
90882,Facebook,desktop,mac,0,199,1,NJ,May,Mon
90915,Adwords,desktop,windows,1,299,1,PA,June,Sun
91000,Facebook,mobile,android,0,199,1,PA,June,Sun
91081,Adwords,desktop,windows,0,199,1,PA,April,Mon
91097,Adwords,mobile,iOS,0,199,1,NY,June,Thu
91183,Bing,mobile,iOS,1,299,1,PA,June,Fri
91203,Adwords,desktop,windows,1,299,1,NJ,May,Tue
91258,Adwords,mobile,iOS,0,199,1,NY,June,Fri
91260,Bing,mobile,android,0,199,1,PA,June,Thu
91359,Facebook,mobile,iOS,0,199,1,NJ,May,Wed
91529,Adwords,mobile,iOS,0,199,1,NY,May,Sun
91540,Adwords,mobile,iOS,0,199,1,NJ,April,Mon
91664,Google,desktop,mac,0,199,1,NY,June,Mon
91684,Unknown,mobile,iOS,0,199,1,PA,June,Fri
91787,Facebook,mobile,iOS,1,299,1,NY,April,Sat
91821,Adwords,mobile,iOS,0,199,1,NY,April,Fri
91831,Bing,mobile,iOS,0,199,1,NJ,June,Wed
91943,Facebook,mobile,iOS,0,199,1,NY,June,Tue
92063,Bing,desktop,windows,0,199,1,PA,April,Mon
92087,Unknown,desktop,windows,0,199,1,PA,April,Sun
92256,Bing,mobile,iOS,0,199,1,NY,May,Tue
92300,Facebook,desktop,windows,0,199,1,NY,May,Wed
92380,Facebook,mobile,iOS,0,199,1,PA,May,Tue
92435,Unknown,mobile,iOS,1,299,1,NJ,April,Tue
92463,Facebook,desktop,mac,0,199,1,NY,May,Fri
92503,Google,desktop,mac,0,199,1,PA,June,Sun
92663,Facebook,desktop,windows,1,299,1,NY,April,Wed
92673,Google,desktop,mac,0,199,1,NY,May,Thu
92785,Adwords,desktop,mac,1,299,1,NJ,June,Sun
92835,Unknown,mobile,iOS,1,299,1,NY,April,Fri
92905,Facebook,desktop,windows,0,199,1,PA,April,Tue
92931,Adwords,mobile,iOS,0,199,1,NY,May,Fri
92935,Facebook,mobile,iOS,0,199,1,NJ,April,Wed
93036,Facebook,mobile,iOS,0,199,1,NJ,May,Sun
93068,Adwords,mobile,iOS,1,299,1,PA,April,Tue
93124,Facebook,mobile,android,1,299,1,PA,June,Sun
93127,Google,mobile,iOS,0,199,1,NJ,April,Fri
93135,Adwords,mobile,iOS,1,299,1,PA,April,Mon
93155,Google,mobile,android,0,199,1,NY,,
93169,Unknown,desktop,windows,1,299,1,NY,April,Fri
93227,Adwords,mobile,android,1,299,1,NJ,April,Sun
93259,Facebook,desktop,windows,1,299,1,NY,May,Thu
93281,Adwords,mobile,iOS,0,199,1,NY,,
93307,Bing,mobile,android,0,199,1,PA,April,Fri
93389,Google,mobile,iOS,0,199,1,NY,June,Tue
93399,Adwords,desktop,windows,0,199,1,NJ,April,Wed
93404,Unknown,desktop,windows,0,199,1,PA,June,Sun
93406,Adwords,desktop,windows,0,199,1,NY,May,Sun
93415,Google,desktop,mac,0,199,1,NY,April,Sun
93482,Facebook,mobile,iOS,0,199,1,PA,June,Fri
93579,Facebook,mobile,android,1,299,1,NY,April,Tue
93606,Google,mobile,android,0,199,1,NJ,May,Wed
93609,Adwords,desktop,windows,0,199,1,PA,May,Thu
93718,Adwords,desktop,mac,1,299,1,PA,April,Thu
93775,Facebook,mobile,android,1,299,1,NY,May,Wed
93781,Bing,desktop,windows,0,199,1,NY,April,Sun
93811,Facebook,mobile,android,0,199,1,NY,April,Thu
93917,Unknown,desktop,windows,0,199,1,PA,May,Wed
93967,Adwords,mobile,android,0,199,1,NY,May,Sun
94014,Facebook,mobile,android,1,299,1,NY,April,Tue
94031,Google,mobile,iOS,0,199,1,NY,June,Thu
94292,Facebook,desktop,windows,0,199,1,PA,,
94330,Google,mobile,iOS,1,299,1,NY,May,Thu
94463,Unknown,desktop,windows,1,299,1,NJ,June,Mon
94488,Unknown,mobile,iOS,0,199,1,PA,May,Tue
94524,Facebook,desktop,mac,1,299,1,PA,June,Wed
94675,Facebook,mobile,android,1,299,1,NY,April,Thu
94706,Unknown,mobile,iOS,0,199,1,NJ,April,Thu
94793,Unknown,mobile,iOS,1,299,1,PA,June,Fri
94868,Bing,mobile,iOS,0,199,1,NY,May,Sun
94901,Facebook,desktop,windows,0,199,1,NY,April,Sat
94912,Unknown,mobile,iOS,0,199,1,PA,June,Sun
94932,Unknown,mobile,iOS,0,199,1,PA,May,Tue
94964,Facebook,desktop,mac,1,299,1,NJ,June,Tue
94985,Google,mobile,iOS,0,199,1,NY,June,Sun
94991,Unknown,mobile,android,0,199,1,NY,April,Sun
95065,Google,mobile,iOS,1,299,1,PA,April,Mon
95130,Adwords,mobile,iOS,0,199,1,PA,May,Wed
95141,Unknown,mobile,iOS,1,299,1,NY,June,Sat
95148,Google,desktop,windows,0,199,1,NY,May,Thu
95251,Google,mobile,android,1,299,1,NJ,May,Mon
95330,Unknown,mobile,iOS,0,199,1,PA,May,Tue
95399,Facebook,mobile,iOS,0,199,1,NJ,April,Wed
95408,Unknown,mobile,iOS,0,199,1,PA,May,Thu
95415,Unknown,desktop,windows,0,199,1,NJ,May,Sun
95416,Google,mobile,iOS,0,199,1,NY,May,Tue
95421,Adwords,mobile,iOS,0,199,1,NY,April,Mon
95440,Facebook,desktop,windows,1,299,1,NY,April,Wed
95448,Unknown,desktop,windows,0,199,1,NY,May,Thu
95460,Google,desktop,windows,0,199,1,PA,May,Thu
95512,Adwords,mobile,android,0,199,1,NY,April,Thu
95527,Google,mobile,android,0,199,1,NY,May,Sun
95676,Adwords,mobile,other,1,299,1,NJ,June,Thu
95773,Adwords,mobile,other,1,299,1,PA,April,Sun
95867,Other,mobile,iOS,0,199,1,NY,April,Sun
95925,Google,mobile,other,0,199,1,NY,,
95976,Google,desktop,mac,0,199,1,PA,April,Sun
95989,Adwords,mobile,iOS,0,199,1,NY,June,Wed
96063,Facebook,mobile,android,0,199,1,NY,April,Sat
96080,Google,desktop,windows,0,199,1,NY,May,Sat
96250,Adwords,mobile,android,1,299,1,NJ,May,Mon
96325,Facebook,desktop,mac,0,199,1,NJ,April,Wed
96621,Adwords,desktop,windows,0,199,1,NY,May,Wed
96679,Facebook,mobile,android,1,299,1,NY,June,Sat
96701,Adwords,mobile,other,0,199,1,NJ,April,Fri
96838,Facebook,mobile,iOS,1,299,1,NY,June,Wed
96859,Google,mobile,iOS,1,299,1,PA,May,Mon
96887,Facebook,mobile,android,0,199,1,PA,June,Thu
96898,Adwords,desktop,windows,0,199,1,NJ,April,Sat
96961,Facebook,mobile,android,0,199,1,NY,April,Thu
97230,Facebook,desktop,windows,0,199,1,PA,May,Sun
97330,Unknown,desktop,mac,0,199,1,NJ,April,Sat
97384,Adwords,desktop,windows,0,199,1,PA,June,Wed
97609,Google,desktop,windows,0,199,1,NY,May,Fri
97637,Facebook,desktop,windows,0,199,1,NJ,May,Sun
97702,Facebook,mobile,iOS,0,199,1,NY,May,Wed
97820,Facebook,mobile,iOS,0,199,1,NJ,May,Fri
97824,Unknown,desktop,windows,0,199,1,NY,May,Thu
97905,Facebook,mobile,android,0,199,1,NJ,June,Thu
98007,Adwords,mobile,iOS,0,199,1,NY,April,Fri
98039,Google,mobile,other,0,199,1,NY,April,Sun
98090,Google,mobile,other,0,199,1,NY,June,Mon
98159,Adwords,desktop,windows,1,299,1,NY,April,Mon
98175,Unknown,mobile,iOS,0,199,1,NY,June,Mon
98203,Bing,mobile,android,1,299,1,NY,June,Mon
98208,Google,mobile,android,1,299,1,NY,April,Sat
98215,Facebook,mobile,android,0,199,1,PA,May,Tue
98282,Google,mobile,iOS,1,299,1,NY,May,Sun
98283,Facebook,desktop,windows,0,199,1,PA,April,Wed
98285,Unknown,desktop,mac,0,199,1,NY,May,Wed
98308,Unknown,mobile,android,0,199,1,NY,,
98412,Facebook,mobile,iOS,1,299,1,NJ,April,Wed
98415,Other,mobile,iOS,0,199,1,PA,June,Thu
98419,Adwords,mobile,other,0,199,1,NJ,May,Thu
98430,Bing,desktop,mac,1,299,1,PA,June,Sun
98590,Facebook,mobile,android,0,199,1,PA,,
98643,Adwords,desktop,windows,0,199,1,NJ,June,Mon
98711,Google,desktop,windows,1,299,1,NY,June,Thu
98757,Bing,mobile,iOS,1,299,1,NJ,May,Wed
98896,Google,mobile,android,0,199,1,PA,June,Wed
98955,Facebook,desktop,windows,0,199,1,NY,May,Wed
98959,Google,mobile,iOS,0,199,1,PA,May,Sat
99094,Other,mobile,iOS,0,199,1,NJ,June,Sun
99268,Adwords,desktop,mac,0,199,1,PA,June,Tue
99298,Facebook,mobile,android,0,199,1,PA,May,Sat
99309,Google,mobile,iOS,1,299,1,PA,April,Tue
99447,Unknown,mobile,android,0,199,1,NY,May,Wed
99455,Adwords,mobile,android,0,199,1,NJ,May,Mon
99478,Google,mobile,iOS,0,199,1,NY,May,Thu
99481,Adwords,mobile,android,0,199,1,PA,May,Tue
99514,Google,mobile,iOS,0,199,1,PA,June,Tue
99637,Unknown,mobile,iOS,1,299,1,PA,June,Wed
99722,Google,desktop,mac,1,299,1,PA,April,Fri
99734,Unknown,desktop,mac,1,299,1,NJ,April,Sat
99802,Facebook,desktop,windows,0,199,1,NY,June,Thu
99912,Unknown,desktop,windows,0,199,1,NY,April,Tue
100017,Bing,mobile,iOS,0,199,1,PA,April,Tue
100143,Unknown,mobile,iOS,1,299,1,NY,April,Wed
100148,Google,desktop,windows,0,199,1,NY,June,Thu
100153,Adwords,mobile,iOS,1,299,1,NY,April,Mon
100243,Adwords,mobile,android,1,299,1,NY,May,Thu
100345,Facebook,desktop,mac,0,199,1,NY,May,Tue
100435,Facebook,desktop,mac,1,299,1,PA,June,Wed
100480,Facebook,desktop,mac,0,199,1,NJ,May,Mon
100602,Adwords,desktop,windows,0,199,1,NY,April,Wed
100630,Facebook,desktop,windows,0,199,1,NY,April,Wed
100681,Adwords,desktop,windows,1,299,1,PA,May,Wed
100771,Google,mobile,android,0,199,1,NY,June,Mon
100785,Adwords,desktop,windows,0,199,1,PA,May,Mon
100799,Facebook,mobile,android,0,199,1,NY,June,Tue
100902,Unknown,mobile,android,0,199,1,PA,May,Tue
100929,Bing,mobile,android,0,199,1,NJ,April,Thu
100965,Unknown,mobile,iOS,0,199,1,NJ,June,Tue
100991,Facebook,mobile,android,0,199,1,NY,June,Tue
101011,Unknown,desktop,windows,0,199,1,NY,May,Wed
101033,Unknown,desktop,windows,1,299,1,NJ,May,Tue
101059,Adwords,mobile,android,1,299,1,PA,May,Wed
101116,Facebook,desktop,windows,0,199,1,NJ,June,Tue
101146,Unknown,desktop,mac,0,199,1,NJ,June,Wed
101202,Facebook,desktop,mac,0,199,1,NJ,May,Thu
101203,Facebook,desktop,mac,0,199,1,NJ,June,Wed
101220,Unknown,mobile,iOS,0,199,1,PA,June,Wed
101305,Facebook,desktop,windows,0,199,1,NY,May,Sat
101321,Google,mobile,iOS,1,299,1,PA,May,Mon
